01/01/2026 - 01/31/2026
Franchisee - Sam Merrill
,
"Invoice Date","Description","Quantity","Rate","Amount"
"Murph's Patio Bar/Grill: 01/09/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/12/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/14/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $70.00","$70.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/16/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Filter f1, 50 Pound Filter f3","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/19/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/21/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2","1","Charge: $70.00","$70.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/23/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/26/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Filter f3, 50 Pound Filter f1","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","40.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/28/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $70.00","$70.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Murph's Patio Bar/Grill: 01/30/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $70.00","$70.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$70.00"
"Nice N Easy Oyster Bar & Grille: 01/01/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $115.00","$115.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/02/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f2, 50 Pound Filter f1","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/03/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f3","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/06/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/08/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1, 50 Pound Dump f3","1","Charge: $115.00","$115.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/09/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/10/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f1","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/13/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/15/2026 12:00am | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $115.00","$115.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/16/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/17/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f1","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/20/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/22/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3","1","Charge: $115.00","$115.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/23/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f1","1","Charge: $115.00","$115.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nice N Easy Oyster Bar & Grille: 01/29/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f3, 50 Pound Dump f2","1","Charge: $115.00","$115.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$115.00"
"Nolan's Irish Pub: 01/02/2026 01:54pm | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/05/2026 01:31am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/09/2026 11:39am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/12/2026 10:08am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/16/2026 12:24pm | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/19/2026 10:54am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/23/2026 10:26am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/26/2026 02:37am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f1","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Nolan's Irish Pub: 01/30/2026 07:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2","1","Charge: $50.00","$50.00"
"FB","Total Waste Oil Collected (lbs)","80.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$50.00"
"Northrop Grumman: 01/07/2026 04:31pm | Performed"
"FF","50 Pound Dump f5, 50 Pound Filter f4, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Dump f1","1","Charge: $150.00","$150.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$150.00"
"Northrop Grumman: 01/21/2026 03:55pm | Performed"
"FF","50 Pound Dump f3, 50 Pound Dump f5, 50 Pound Dump f1, 50 Pound Dump f4, 50 Pound Dump f2","1","Charge: $150.00","$150.00"
"FB","Total Waste Oil Collected (lbs)","200.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$150.00"
"Northrop Grumman: 01/28/2026 04:43am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f3, 50 Pound Filter f4, 50 Pound Dump f1, 50 Pound Dump f5","1","Charge: $150.00","$150.00"
"FB","Total Waste Oil Collected (lbs)","160.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$150.00"
"Ocean Breeze Bar & Grill: 01/01/2026 12:00am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f3, 50 Pound Filter f2, 50 Pound No Service f4","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/01/2026 03:40am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f4, 50 Pound No Service f2","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/02/2026 12:00am | Performed"
"FF","50 Pound Filter f3, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound No Service f4","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/02/2026 05:32am | Performed"
"FF","50 Pound Filter f1, 50 Pound Filter f2, 50 Pound Filter f4, 50 Pound Filter f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/03/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f3, 50 Pound Filter f1, 50 Pound No Service f4","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/03/2026 04:23am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f1, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/04/2026 12:00am | Performed"
"FF","50 Pound Dump f1, 50 Pound Dump f2, 50 Pound Dump f3, 50 Pound No Service f4","1","Charge: $285.00","$285.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/04/2026 06:03am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f2, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/05/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f4, 50 Pound Filter f1, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/06/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f4, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/07/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/08/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/09/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f1, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/10/2026 12:00am | Performed"
"FF","50 Pound Dump f4, 50 Pound Dump f1, 50 Pound Dump f2, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/11/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f1, 50 Pound Filter f4, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/12/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f2, 50 Pound Filter f1, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/13/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/14/2026 12:00am | Performed"
"FF","50 Pound Filter f2, 50 Pound Filter f4, 50 Pound Filter f1, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/15/2026 12:00am | Performed"
"FF","50 Pound Filter f4, 50 Pound Filter f1, 50 Pound Filter f2, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FG","Oil Sold to Customer (gals)","0.00","$0.00 per gals","$0.00"
"Price Adjustment (+/-)","Price Adjustment","","","+$0.00"
"","","","Total","$285.00"
"Ocean Breeze Bar & Grill: 01/16/2026 12:00am | Performed"
"FF","50 Pound Dump f2, 50 Pound Dump f4, 50 Pound Dump f1, 50 Pound No Service f3","1","Charge: $285.00","$285.00"
"FB","Total Waste Oil Collected (lbs)","120.00 lb","$0.00 per gallon","$0.00"
